username,time,avatar_title,group,post_count,join_date,from,text
egeokow,"  Jul 11 2017, 02:08 PM, updated 1h ago",Casual,Group: Junior Member,Posts: 353,Joined: Feb 2013,,do they really know what they singingall the korean drama all love movie   all korean guy look like pondan
AnythingK,"  Jul 11 2017, 02:09 PM",Getting Started,Group: Junior Member,Posts: 161,Joined: Jul 2008,,Why do you even care what other people like?
nicole_4ever,"  Jul 11 2017, 02:10 PM",Casual,Group: Junior Member,Posts: 455,Joined: Feb 2009,"From: Cheras, Kuala Lumpur",U jelly they handsome? LOL
egeokow,"  Jul 11 2017, 02:10 PM",Casual,Group: Junior Member,Posts: 353,Joined: Feb 2013,,this called handsem??
famusanus,"  Jul 11 2017, 02:11 PM",New Member,Group: Junior Member,Posts: 9,Joined: Mar 2017,,show your face dulu then we compare
nicole_4ever,"  Jul 11 2017, 02:11 PM",Casual,Group: Junior Member,Posts: 455,Joined: Feb 2009,"From: Cheras, Kuala Lumpur",Then show us what handsome to you
M4A1,"  Jul 11 2017, 02:12 PM",[*#^?SONE?^#],Group: Senior Member,"Posts: 1,169",Joined: Aug 2005,,
shephard86,"  Jul 11 2017, 02:12 PM",Getting Started,Group: Junior Member,Posts: 237,Joined: Feb 2013,,"This, dia org suka apa ikut suka hati dia org la..... Lu kepoh apasal?"
EUPH0RIA,"  Jul 11 2017, 02:15 PM",New Member,Group: Junior Member,Posts: 9,Joined: May 2015,,if people say why you like weeb? how are u gonna react?
kenji1903,"  Jul 11 2017, 02:19 PM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,non-pandan korean
Chaud,"  Jul 11 2017, 02:25 PM",Enthusiast,Group: Senior Member,Posts: 743,Joined: Jun 2007,,do they really know what they singing-Why not? dunno also can find outall the korean drama all love movie   -so?all korean guy look like pondan-looking at korean girls
TendouJigoku,"  Jul 11 2017, 02:25 PM",New Member,Group: Junior Member,Posts: 43,Joined: Nov 2013,From: Wandering aimlessly.,Better don't question about other people's preference.To each of their own.
versey,"  Jul 11 2017, 02:42 PM",Casual,Group: Junior Member,Posts: 401,Joined: Jan 2007,,i love to watch the kpop girls shakiiiiiiiiiiiiiiiiing their butt....
teikboon,"  Jul 11 2017, 02:46 PM",Casual,Group: Junior Member,Posts: 480,Joined: Feb 2010,,ts jelly coz malaysia like kpoper than him
Beogatts,"  Jul 11 2017, 02:47 PM",New Member,Group: Junior Member,Posts: 17,Joined: Jan 2009,From: City Of Delusion,who cares if plastic janji hhnngghhhh
Sirmacai,"  Jul 11 2017, 02:48 PM",Getting Started,Group: Junior Member,Posts: 208,Joined: Apr 2016,,i also dont know what so nice? I just watch girls in afreeca19
