Topic title: Najib tenang kerana wanita di belakangnya  kata pe,"Topic posted on: 22 Jun 2017, 20:22:00",Topic link: https://forum.lowyat.net/topic/4336384,"Topic scraped on: 02 Aug 2017, 03:03:04",
username,date,avatar_title,group,post_count,join_date,from,text
Vape [On],20170622,Regular,Group: Senior Member,"Posts: 1,069",201511,,"PETALING JAYA: Pembantu khas kepada Datuk Seri Najib Razak hari ini memuji bosnya kerana masih tenang walaupun berdepan pelabagai “cabaran dan ujian”.Datuk Rizal Mansor berkata, sifat tenang perdana menteri itu turut dibantu oleh kehadiran isterinya, Datin Seri Rosmah Mansor.“Tidak hairanlah perdana menteri sangat tenang walau hadapi pelbagai cabaran dan ujian saban hari.“Kerana apa? Kerana ada seorang wanita yang cekal dibelakangnya,” katanya dalam status di Facebooknya, hari ini.Rizal dalam catatannya turut berkata anak muda hari ini diajar dengan politik fitnah dan kebencian ini apabila semakin ramai menyebarkan “fitnah”.“Semakin teruk Datin Seri Rosmah difitnah, semakin banyak pahala mengalir masuk. Tabik dengan Datin Seri Rosmah kerana tidak semua wanita mampu bertahan seperti beliau,” katanya.Baru-baru ini, peguam mewakili Rosmah memberi amaran akan mengambil tindakan terhadap mana-mana pihak yang memuat naik kenyataan berbaur fitnah terhadapnya.Ia susulan daripada pelbagai komen di media sosial, yang cuba mengaitkan beberapa pemimpin kerajaan dan ahli keluarga dengan laporan Jabatan Kehakiman Amerika Syarikat (DoJ) yang disertakan dalam permohonan untuk merampas aset bernilai lebih RM2.3 bilion.DoJ berkata beberapa aset mewah dibeli menggunakan wang yang dicuri daripada dana milik 1MDB. Ia termasuk seutas kalong berlian bernilai hampir RM120 juta kepada seorang yang hanya dikenal pasti sebagai “isteri Malaysian Official 1”.Dua hari lepas, Menteri di Jabatan Perdana Menteri, Datuk Abdul Rahman Dahlan mengecam DoJ kerana cuba mengaitkan tuduhan berkaitan pembelian berlian itu dengan Rosmah.http://www.freemalaysiatoday.com/category/...-pembantu-khas/"
wilsonjay,20170622,Wade Wilson,Group: Senior Member,"Posts: 1,493",200602,From: When The World Comes Down,"obviously, she's grabbing him by his balls"
nearlee,20170622,Getting Started,Group: Junior Member,Posts: 103,200905,From: iNearly,>bijan tenang jangan sangka tiada rosmahNearlee
will4848,20170622,UNKNOWN,Group: Senior Member,Posts: 594,201009,From: DONT KNOW,ok ...... everybody no need to panic ....
AllnGap,20170622,[ Modding with Passion(tm) ],Group: Senior Member,"Posts: 3,735",200301,From: Penangites,told u najib is a a very lucky guy d
neoFluidic,20170622,New Member,Group: Junior Member,Posts: 47,201408,,berdiri tegang
gruntz99,20170622,Getting Started,Group: Junior Member,Posts: 215,201209,,
quadreduce,20170622,New Member,Group: Junior Member,Posts: 14,201206,,"If ziana zain is behind me, i wont be so relaxed. Oh wai..."
expendables,20170622,New Member,Group: Junior Member,Posts: 19,201310,,"Extremely disgusting bootlicking by this useless bag carrier, Rizal"
olman,20170622,Pukimon,Group: Senior Member,"Posts: 1,845",200301,From: PukiDex 150: SlowMon,1 tongue lick 2 sweaty stinky hairy asscrack
nicole_4ever,20170622,Casual,Group: Junior Member,Posts: 455,200902,"From: Cheras, Kuala Lumpur",when going to sue?
