Topic title: Tun M does not object if Anwar jadi PM,"Topic posted on: 10 Apr 2017, 14:34:00",Topic link: https://forum.lowyat.net/topic/4259515,"Topic scraped on: 02 Aug 2017, 03:18:11",
username,date,avatar_title,group,post_count,join_date,from,text
unknown warrior,20170410,12 Years Member /k/ ELDER,Group: Senior Member,"Posts: 2,802",200507,,OcxrerNF-xA
kevinwawa,20170410,Getting Started,Group: Junior Member,Posts: 114,201105,,becareful with these kind of people
MR_alien,20170410,Mr.Alien on the loss,Group: Senior Member,"Posts: 2,021",200710,From: everywhere in sabah,"its like, i finish playing...now its your turnbut dnt wanna give bijan chance to play"
ikankering,20170410,New Member,Group: Newbie,Posts: 3,201701,,ok.can vote ph.
adamw,20170410,Back to serve justice to those PKHKC corrupted ministers!,Group: Senior Member,"Posts: 1,278",200612,,"Bijan already Screw Up big time! Still need give chance? It should be a Do not pass ""Go"" card."
Ask_Yip,20170410,Retired Audiophiles,Group: Senior Member,"Posts: 2,729",201102,From: NoWhere,topkek
~Sherlock~,20170410,New Member,Group: Junior Member,Posts: 39,201010,,I never would have seen this coming. My life is complete.
joe_star,20170410,Serving the Servants,Group: Senior Member,"Posts: 1,457",200703,,More like u lived too long
unknown warrior,20170410,12 Years Member /k/ ELDER,Group: Senior Member,"Posts: 2,802",200507,,Feels good mang.
TheAverageHustler,20170411,New Member,Group: Junior Member,Posts: 5,201604,,What is Tun taking? He looks so healthy and sharp.
