Topic title: Idris Haron  Tourism Tax Will Benefit,"Topic posted on: 12 Jun 2017, 14:29:00",Topic link: https://forum.lowyat.net/topic/4322709,"Topic scraped on: 02 Aug 2017, 03:04:59",
username,date,avatar_title,group,post_count,join_date,from,text
ironmaid89,20170612,New Member,Group: Newbie,Posts: 0,201208,,"The implementation of the tourism tax, which comes into force on July 1, will not affect tourist arrivals to Melaka, Chief Minister Datuk Seri Idris Haron assured today.He said the state is still on track to welcoming 16.75 million tourists by year-end.Idris also pointed out that the state has had experience with implementing heritage tax on hotel guests, which did not adversely affect tourist arrivals.""When we first implemented the heritage tax, we expected (fewer tourist arrivals), but (more) tourists are coming here because they are confident that the heritage products here are well taken care of.""(Tourists) also have the (right to make a dispute) if they find that the heritage products are not being properly taken care of,"" he said at the state agencies' monthly assembly, hosted by Telekom Malaysia Melaka at Seri Negeri here today.Idris added that most tourists would have factored in taxes into their holiday expenses, as they are here to enjoy their holiday instead of evading tariffs.""The implementation of the tourism tax will enhance the quality of tourism products and services, and this will favour the tourists as they will be better assured,"" he said.Tourism and Culture Minister Datuk Seri Mohamed Nazri Abdul Aziz had said that proceeds from the tourism tax would be used for promoting Malaysia overseas and to refurbish tourism facilities.The tax rate will be fixed at RM20 per room per night (five-star), RM10 per room per night (four-star), RM5 per room per night (one-, two- and three-star), RM2.50 per room per night (one, two and three Orchid) and RM2.50 per room per night (non-rated accommodation premises).Nazri added that the revenue collected from the tourism tax nationwide will be channelled back to the states.https://www.nst.com.my/node/248191"
deeplyheartbroken,20170612,Enthusiast,Group: Senior Member,Posts: 748,200811,,All tax benefits his master and own pocket
petang makan maggi,20170612,New Member,Group: Junior Member,Posts: 32,201703,,nevergonefullretard.gifThe only way where you will benefit from tax is by taxing your competitors.
Black2690,20170612,Getting Started,Group: Junior Member,Posts: 56,201106,,jilat sampai jadi cermin...
Jasonist,20170612,gegegegege,Group: Senior Member,"Posts: 1,103",200605,From: Malaysia,karpet ini sangat bagus
Toyoi,20170612,New Member,Group: Junior Member,Posts: 7,201302,From: ToyoiLand,"GST revenue: Customs Dept collects RM54.8 billion12 Apr 2017https://forum.lowyat.net/topic/4264623...GST revenue: Customs Dept collects RM54.8 billion so far in 2016vs.Nazri: Indonesia, Thai, Singapore have tourism tax12 Jun 2017https://forum.lowyat.net/topic/4322157...He said the ministry needed to find new sources of income to finance its activities after the government reduced its allocation following the decline in world oil prices."
eaglehelang,20170612,Enthusiast,Group: Senior Member,Posts: 980,201009,,"Sure not adversely effect,they are the ones getting the money,  lol.Ask the hotels how they suffer during thw Heritage tax."
doppatroll,20170612,Getting Started,Group: Junior Member,Posts: 133,201309,,"Tax fund didnt channel into hotel owners, employees or even the investor....but still they provide good services what.... so i don see where they can enhance the quality of tourism products and services by using tax"
natamhanjing,20170612,Getting Started,Group: Junior Member,Posts: 69,200907,,should we make campaign no holiday in Malaysia? Kasi rugi diorang.
nasiputih,20170612,New Member,Group: Junior Member,Posts: 32,201405,,found on interwebz
MR_alien,20170612,Mr.Alien on the loss,Group: Senior Member,"Posts: 2,021",200710,From: everywhere in sabah,"hari raya dah nak sampai, perlu jilat"
azbro,20170612,Look at all my stars!!,Group: Senior Member,"Posts: 4,010",200701,From: Johor Bahru,Evade traffic apa? Malacca is always famous for Traffic Jams during Holidays season
