Topic title: Guan Eng  PAS Has Deviated From Its Political,"Topic posted on: 01 May 2017, 21:13:00",Topic link: https://forum.lowyat.net/topic/4279933,"Topic scraped on: 02 Aug 2017, 03:12:14",
username,date,avatar_title,group,post_count,join_date,from,text
ironmaid89,20170501,New Member,Group: Newbie,Posts: 0,201208,,"PAS has deviated from its political struggle after openly declaring war against Pakatan Harapan (PH) parties instead of Barisan Nasional (BN), according to DAP.Party secretary-general Lim Guan Eng (pix) said PAS had at one point campaigned against the Goods and Services Tax (GST) but now it appears to be supporting Umno and BN, which had implemented the consumption tax.""I really do not understand this,"" he told a press conference after attending a public engagement session in Seberang Prai Arena (SPA) in Seberang Jaya.The session attended by the opposition's top leadership was held to explain the country's political scenario leading up to the next general election.The Penang Chief Minister, nonetheless, said DAP and PH were consistent in their struggle and that BN still remained the pact's enemy and it would go all out against them in the next polls.""However, PAS has now forgotten who is the real friend and enemy, he said,"" adding the party had during its Muktamar in Alor Star pledged not to cooperate with any opposition parties.On whether potential three-cornered fights in next election will affect PH, Lim said this would definitely favour BN.Delegates at the 63rd PAS muktamar had unanimously passed motion to break tie with PKR on Sunday.http://www.thesundaily.my/news/2017/05/01/...ruggle-guan-eng"
funnybone,20170501,Enthusiast,Group: Senior Member,Posts: 958,200812,,PAS is a joke.....
ikankering,20170501,New Member,Group: Newbie,Posts: 3,201701,,learn from mistake.dont vote pas anymore.
L_nette,20170501,New Member,Group: Junior Member,Posts: 37,201311,,Pas hantam ph and bn. Jadi parti majoriti kat malasia.
wcnew,20170501,Getting Started,Group: Junior Member,Posts: 182,200910,,vote umno instead..
Super Saiya,20170501,Getting Started,Group: Junior Member,Posts: 274,201202,,"pas and umno, which better?"
zoozooka,20170501,Getting Started,Group: Junior Member,Posts: 226,201206,,Wtf lgePAS has been more consistent with their goal and stance than you flipper do
gsem984,20170501,Getting Started,Group: Junior Member,Posts: 126,201510,,"if it is a umno VS pas fight, vote umno.pas is hopeless."
lepo,20170501,Casual,Group: Junior Member,Posts: 330,200607,,"See PH faq, they hate BN but when come to PAS they vote BN. Where is the logic? But wait, its internet and presenting 50% of voter out there."
joe_mamak,20170501,Casual,Group: Junior Member,Posts: 333,200612,,Why would DAP supporters vote for PAS after their party has been declared the enemy?  BN also considers DAP to be the enemy.  Maybe DAP supporters should just not vote at all in places where it is PAS vs BN.
acbc,20170501,Look at all my stars!!,Group: Senior Member,"Posts: 5,124",200301,,PAS already PASt expiration date.
lepo,20170501,Casual,Group: Junior Member,Posts: 330,200607,,Undi adalah rahsia. Please say that to PKR and PAN.
Noyoudontcare,20170501,Getting Started,Group: Junior Member,Posts: 155,200807,,"Loose alliance doesnt work in Malaysia. PH needs to have a common manifesto and logo like BN, only then they can pull a real fight.  The PH may be have diffrent formula but they need to have BN  like strategy . First, tell the voters who will be the PM.  To say PM will be decided after ph secures putrajaya wont sit well with most voters"
ikankering,20170501,New Member,Group: Newbie,Posts: 3,201701,,opp supporter want to see umno bn lose but pas kacau daun.
Reckoning,20170501,New Member,Group: Junior Member,Posts: 36,201310,,I really hope PAS will win big. So can teach DAP a lesson
pundekman,20170501,Getting Started,Group: Junior Member,Posts: 98,200905,,Pas 2017 is probably the worst thing to happen to msia after najib
teongpeng,20170501,Justified and Ancient,Group: Senior Member,"Posts: 1,918",200710,,"Bro, if between PAS and DAP u pilih mana?I know u r BN supporter"
teongpeng,20170501,Justified and Ancient,Group: Senior Member,"Posts: 1,918",200710,,What lesson? Apa sarahan DAP?
ikankering,20170501,New Member,Group: Newbie,Posts: 3,201701,,pas.
teongpeng,20170501,Justified and Ancient,Group: Senior Member,"Posts: 1,918",200710,,What la...
teongpeng,20170501,Justified and Ancient,Group: Senior Member,"Posts: 1,918",200710,,Consistent? Pas has totally deviated from their struggles.
ikankering,20170501,New Member,Group: Newbie,Posts: 3,201701,,dap malaysian malaysia not good for me as bumi.
teongpeng,20170501,Justified and Ancient,Group: Senior Member,"Posts: 1,918",200710,,"PAS will make sure its worse for you as bumi. Atleast under a malaysiam malaysia, you can still fight on equal grounds. With pAS...er...so u even have the opportunity to fight for anything? Look at kelantan"
YellowKingValley,20170501,Casual,Group: Junior Member,Posts: 398,201412,,PAS has always been about Syariah. The rest are for them to exploit and fish votes.LGE kena tipu atau menipu diri hihihi.
ikankering,20170501,New Member,Group: Newbie,Posts: 3,201701,,i read malaysia politics for 20 years.kelantan is a result of anak tiri and not give oil royalti plus pas dont know economy.the cure is bn win kelantan.
teongpeng,20170501,Justified and Ancient,Group: Senior Member,"Posts: 1,918",200710,,PAS seems to think the cure is hudud. What do u think
patt_sue,20170501,Enthusiast,Group: Senior Member,Posts: 792,200502,,"their struggle is always about islam ( islamic country,shariah law)..even their party name got islam word...so i dont see pas deviated from their struggles..."
hotjake,20170501,Getting Started,Group: Junior Member,Posts: 82,201011,,In kelantan still can fight Ayam belaga
