Topic title: Umno and pas will united if nessasary,"Topic posted on: 08 Apr 2017, 14:05:00",Topic link: https://forum.lowyat.net/topic/4257225,"Topic scraped on: 02 Aug 2017, 03:17:46",
username,date,avatar_title,group,post_count,join_date,from,text
ikankering,20170408,New Member,Group: Newbie,Posts: 3,201701,,i believe that.coz umno and pas are same  (2x5) just different? politics ideology.do you?
nuvi,20170408,New Member,Group: Junior Member,Posts: 25,200908,,More like pas member abandon ship and jump into umno
Zaxx_Yong,20170408,Getting Started,Group: Junior Member,Posts: 65,201611,,My prediction PAS akan dipermainkan oleh UMNO
ikankering,20170408,New Member,Group: Newbie,Posts: 3,201701,,"yes , something like that.can change side if nessasary."
myasiahobby,20170408,Casual,Group: Junior Member,Posts: 455,200912,From: Russia,yes. but after election will split
DarkNite,20170408,??? ???B!?,Group: Senior Member,"Posts: 10,887",200806,,"Dulu, kini dan se lama nya!"
mlab88,20170408,New Member,Group: Junior Member,Posts: 5,200703,,"Both are non-relevant anymore in today context, no Fark given!PAS should go Independent, now the best time since Umngok will give them whatever they asked!Petroleum offshore Kelantan can have 100%!"
freeman1,20170408,New Member,Group: Junior Member,Posts: 39,201503,,Topkek... support RUU355 means sure winner... PAS logik... sure lose kaw kaw..
freeman1,20170408,New Member,Group: Junior Member,Posts: 39,201503,,"Yes, PAS will be always pissed by UMNO, anyway PAS leaders happy because pocket full full..."
alexcky,20170408,business Sifu,Group: Senior Member,Posts: 754,200711,,Pas want to sue wsj.. Sampai when?
Quang1819,20170408,Enthusiast,Group: Senior Member,Posts: 755,201212,,The fact is they never had lol
M4A1,20170408,[*#^?SONE?^#],Group: Senior Member,"Posts: 1,171",200508,,topkek hisap weedchinese is only 10-15% of total voters. X KESAH LA
ahter,20170408,Getting Started,Group: Junior Member,Posts: 126,200807,,hari hari kena liwat & tipu dgn dumno
ikankering,20170408,New Member,Group: Newbie,Posts: 3,201701,,u serius?
