username,time,avatar_title,group,post_count,join_date,from,text
keah.kyle,"  Jul 11 2017, 07:43 AM, updated 8h ago",New Member,Group: Junior Member,Posts: 42,Joined: Dec 2007,From: Kuala Lumpur / P.J,anyone here got experience flying Airasia to honolulu. saw the ticket price is quite cheap n want to bring waifu.
theuglyduckling,"  Jul 11 2017, 07:47 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"no experience but i wont take air asia for long haul flights- seat too small, no leg room, need pay luggage and inflight entertainment"
andrekua2,"  Jul 11 2017, 07:57 AM",Look at all my stars!!,Group: Senior Member,"Posts: 6,374",Joined: Jan 2012,,LoLCheap flight good hotelGood flight cheap hotel
Subang Nuclear Reactor,"  Jul 11 2017, 07:59 AM",Getting Started,Group: Junior Member,Posts: 64,Joined: Dec 2015,"From: Melbourne, Darwin, Guangzhou",Sit in air Asia for extended time will become orang cacatInhumane seats
zeese,"  Jul 11 2017, 08:05 AM",Warning Level,Group: Senior Member,"Posts: 1,332",Joined: Jan 2005,From: Kuala Lumpur,"AA does not expect people like you to buy the ticket anyway. When you can afford to complaint like that, that means you can afford to buy higher ticket price... that means you're not the AA's target market."
idoblu,"  Jul 11 2017, 08:07 AM",stars for sale,Group: Senior Member,"Posts: 8,001",Joined: Feb 2008,,thank goodness for people like them.....now i can fly.....
gsem984,"  Jul 11 2017, 08:08 AM",Getting Started,Group: Junior Member,Posts: 109,Joined: Oct 2015,,AirAsia not for human fly one.
cHaRsIeWpAu^^,"  Jul 11 2017, 08:10 AM",On my way,Group: Senior Member,Posts: 636,Joined: Jun 2006,,need to apply usa visa before going?
hurricane21,"  Jul 11 2017, 08:10 AM",Senior Newbie,Group: Senior Member,"Posts: 1,114",Joined: Feb 2006,From: Melaka,
grandteton,"  Jul 11 2017, 08:11 AM",New Member,Group: New Member,Posts: 4,Joined: Jul 2017,,Of course.
munak991,"  Jul 11 2017, 08:16 AM",ZONIC!,Group: Senior Member,"Posts: 2,450",Joined: Mar 2006,From: 21st century,"fly to Japan with AA, totally ubcomfortable"
junsheng,"  Jul 11 2017, 08:25 AM",---> pokemon ftw <---,Group: Senior Member,"Posts: 1,158",Joined: Apr 2011,"From: Penang Malaysia, sometime KL",around 20 hours flight
rcracer,"  Jul 11 2017, 08:26 AM",?????,Group: Senior Member,"Posts: 3,437",Joined: Jan 2003,,Want to cheap but geliBodoh
junsheng,"  Jul 11 2017, 08:26 AM",---> pokemon ftw <---,Group: Senior Member,"Posts: 1,158",Joined: Apr 2011,"From: Penang Malaysia, sometime KL","cheap flight cheap hotel, good ahem"
fridel,"  Jul 11 2017, 08:27 AM",kuran ka? ok e oi?,Group: Senior Member,"Posts: 1,620",Joined: Nov 2010,From: the tip of borneo,Cheap stuff no goodBut good stuff no cheap
scorptim,"  Jul 11 2017, 08:38 AM",Casual,Group: Junior Member,Posts: 378,Joined: Nov 2009,,"If you're a person who can sit in a cramped seat for hours and don't require much space to rest then go ahead. For me, still can sleep even if the seats are cramped, so why pay more right?"
Sycamore,"  Jul 11 2017, 08:53 AM",New Member,Group: New Member,Posts: 1,Joined: Jun 2015,,Visa fee > flight ticket on sale.
azbro,"  Jul 11 2017, 08:54 AM",Look at all my stars!!,Group: Senior Member,"Posts: 4,008",Joined: Jan 2007,From: Johor Bahru,Honolulu like Malaysia also
Koichisan,"  Jul 11 2017, 08:59 AM",New Member,Group: Junior Member,Posts: 8,Joined: Jun 2017,,"It was the same flight as the one i went to Osaka with. D7 1. KUL to KIX, off at KIX and had to board again in 1 hour to go to Honolulu. If u get the flight to Honolulu cheap, it's worth it to upgrade to flatbeds at 699."
cHaRsIeWpAu^^,"  Jul 11 2017, 09:09 AM",On my way,Group: Senior Member,Posts: 636,Joined: Jun 2006,,"so mafan one ah?i heard very hard to apply usa visa, is that so?"
atyt1985,"  Jul 11 2017, 09:12 AM",Getting Started,Group: Junior Member,Posts: 58,Joined: Dec 2011,,I like Malindo because they are also offering budget flight like AA but their services is way better then AA. Too bad their destinations are limited
subaru555,"  Jul 11 2017, 09:14 AM",Getting Started,Group: Junior Member,Posts: 61,Joined: Oct 2011,,"Cheap flight, cheap hotel, great ahem x 3 per day!"
@rleng,"  Jul 11 2017, 09:15 AM",Getting Started,Group: Junior Member,Posts: 148,Joined: May 2009,,"flew to japan with AA before, the seat was acceptable lah, not too cramp for a big size guy like me. If the tix price is cheap, of course i dont mind flying to hawaii with AA. id rather spend more on hotel/ food."
idoblu,"  Jul 11 2017, 09:16 AM",stars for sale,Group: Senior Member,"Posts: 8,001",Joined: Feb 2008,,please dont fly AAX
Opa Gangnam Style,"  Jul 11 2017, 09:17 AM",New Member,Group: Junior Member,Posts: 39,Joined: Aug 2012,,flatbed la woi. kalao wan space besar.
adamhzm90,"  Jul 11 2017, 09:21 AM",On my way,Group: Senior Member,Posts: 535,Joined: Apr 2014,,Langkawi better..same thing
theuglyduckling,"  Jul 11 2017, 09:21 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,uahh butthurt so stronk
kevin23,"  Jul 11 2017, 09:24 AM",Enthusiast,Group: Senior Member,Posts: 714,Joined: Oct 2007,,The seats are not that cramped la jokers. All probably havent sat before yet saying seats are cramped. I am big size yet i find the seats decent. Plus they are using a bigger plane for the longer routes. So theres more than enough legroom . Dont compare with those small planes u guys take to fly to langkawi la. I flew to Tokyo on AA and it was comfortable enought for me. I can say the legroom is on par if not better than MAS.
grandteton,"  Jul 11 2017, 09:50 AM",New Member,Group: New Member,Posts: 4,Joined: Jul 2017,,"Need to pay money, show up at US embassy for interview.  Usually shouldn't be a problem."
junsheng,"  Jul 11 2017, 02:17 PM",---> pokemon ftw <---,Group: Senior Member,"Posts: 1,158",Joined: Apr 2011,"From: Penang Malaysia, sometime KL",
M4A1,"  Jul 11 2017, 02:19 PM",[*#^?SONE?^#],Group: Senior Member,"Posts: 1,169",Joined: Aug 2005,,seriously????????AAX legroom is shittyif compare with malindo
Subang Nuclear Reactor,"  Jul 11 2017, 02:23 PM",Getting Started,Group: Junior Member,Posts: 64,Joined: Dec 2015,"From: Melbourne, Darwin, Guangzhou",Cramp or not cramp is not the problemMalaysian are shortass anywayIt's totally non ergonomicYou will develope backbone problem being a frequent AA flyer
deejay_krish,"  Jul 11 2017, 02:30 PM",You're Just Another Part Of Me,Group: Senior Member,Posts: 809,Joined: Jul 2005,From: Neverland,"You get what you pay for. If too many requirements, take MAS."
scorptim,"  Jul 11 2017, 02:36 PM",Casual,Group: Junior Member,Posts: 378,Joined: Nov 2009,,"Tourist visa not hard la as long as you are working (in mnc is a plus) and have money. If not working then susah a bit.Legroom is ok, but no way better than mas la. Still the difference is not that much or as bad as what some ktards say.Duduk office everyday also not say every office got ergonomic seats la. Your chance of getting back problem from sitting at work is higher. How often does a person takes flights anyways, even most frequent flyers also once or twice a month la. No need to over exaggerate la."
