Topic title: Tony Pua has been caught lying to the public again,"Topic posted on: 01 Feb 2017, 15:48:00",Topic link: https://forum.lowyat.net/topic/4187280,"Topic scraped on: 02 Aug 2017, 03:29:20",
username,date,avatar_title,group,post_count,join_date,from,text
darthboyzzee,20170201,New Member,Group: Junior Member,Posts: 42,201502,,True or false?
iambloodymuch,20170201,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,how much BN pays u?
soowky,20170201,New Member,Group: Junior Member,Posts: 10,200907,From: /kay/,serius imma also wanna get paid like u.
Broadings,20170201,New Member,Group: Junior Member,Posts: 37,200807,,"LSS is just a joke.I suspect he is double agent, else I really think he is mentally challenged.Always give opportunity to the opposition to humiliate him.."
iGamer,20170201,Casual,Group: Junior Member,Posts: 375,201602,From: BanhammerLand,"The most the article can prove is Tony Pua has wrong understanding about the pricing, can't prove lies.But the more important question is why we still need to rely on Singapore refinery after decades of petroleum industry? Just like why we need to export raw water to Singapore and then import treated water at higher price? Where is the Boleh'ness of BolehLand? Shitty gov............ nation forever backward."
Sirmacai,20170201,Getting Started,Group: Junior Member,Posts: 213,201604,,zzzz itu tony pua mana boleh percaya 1.
LittleGhost,20170201,???,Group: Senior Member,"Posts: 4,234",200411,,"Come.We see how smart you are.Try debunking him line by line, point by point.Come enlighten us.Come.Come smartguy1990."
Seager,20170201,Sick my duck,Group: Senior Member,"Posts: 1,218",201101,,"Ahhh you guys can suck each others dicksAt the end of the day, harga minyak at pump tetap Naik, right?"
darthboyzzee,20170201,New Member,Group: Junior Member,Posts: 42,201502,,That's the thing. People calls him a lot of nasty things but didn't dare to challenge his fact or sue him. They just bark2 some more. Even Lapiji got humiliate by him. I don't see Lapiji bother to sue him if hes wrong.
pwncake,20170201,Getting Started,Group: Junior Member,Posts: 104,200904,From: Cheras,Lim sian see article again? How many times /k/ have to debunk this lying jackass for you to stop citing his blog
FireIceCombo,20170201,Getting Started,Group: Junior Member,Posts: 206,201507,,"no u cannot pump crude into your car. but also how did you achieve your ""average"" ? what was the calculation used ? and if LSS is so smart, show la the calculation. AVERAGE KAPALA HOTAK LU LSS . manyak pandai. like as if u got the algorithm to count the average."
relaxjack,20170201,Regular,Group: Senior Member,"Posts: 1,569",200301,From: Miri,Still remember this LSS was singing praises about 1MDB when the scandal exploded. What happened now?
mi-g,20170201,Part-time Troll,Group: Senior Member,"Posts: 1,272",200410,From: ISA Detention Room -Port Valdez-,pm me details to bekam paid gomen jilaters
