username,time,avatar_title,group,post_count,join_date,from,text
soowky,"  Jul 19 2017, 12:59 PM, updated 56m ago",New Member,Group: Junior Member,Posts: 10,Joined: Jul 2009,From: /kay/,"Wanita Amanah calls for airwave ban on Despacito PETALING JAYA: Angkatan Wanita Amanah Nasional (Awan) wants radio stations in the country to stop playing Despacito, the Spanish hit song because of its supposedly sexually explicit lyrics.Its Arts and Culture chairperson Atriza Umar said that she viewed it seriously as many young children were singing the song without actually understanding its lyrics.She said that local Malay radio stations were also playing the song resulting in it becoming a phenomenon that was hard to stop.She hoped that Despacito and other songs that have sexual and violent lyrics not suited to Eastern culture and Islam to be banned from playing. ”I regret that these problematic songs are not censored by the ministries responsible,” she said in a statement on Wednesday.She also praised the artistes and individuals who took the initiative to alter the lyrics of the song to become more decent although it went against copyright rules.Atriza also hoped that local artistes could work together to provide entertainment that was moral and yet had high commercial value.“We respect the right to be entertained but there should be clearer guidelines so that the entertainment does not spoil people but makes them better,” she said.""Despacito"" is a single by Puerto Rican singer Luis Fonsi and Puerto Rican rapper Daddy Yankee that features Justin Bieber (pic).The song has reached the top position in weekly charts all over the world including in Malaysia. According to the Billboard charts, the song becomes just the 35th single to top the Hot 100 for at least 10 weeks.  sos"
daddygrandson,"  Jul 19 2017, 01:00 PM",New Member,Group: New Member,Posts: 3,Joined: Jun 2017,,S
jerm57,"  Jul 19 2017, 01:00 PM",New Member,Group: Junior Member,Posts: 8,Joined: Nov 2010,From: Penis ular Bolehland,L
cikalakacikaci,"  Jul 19 2017, 01:05 PM",Getting Started,Group: Junior Member,Posts: 69,Joined: Jun 2013,From: kl.klang.,0
HaiiSuan,"  Jul 19 2017, 01:08 PM",New Member,Group: New Member,Posts: 3,Joined: Sep 2015,,fuiyo laptop damn cheap.
ray123,"  Jul 19 2017, 01:12 PM",Senior Citizen,Group: Senior Member,"Posts: 2,450",Joined: Jan 2003,,"""i see this coming...""No, you didn't. kek"
xelrix,"  Jul 19 2017, 01:13 PM",Casual,Group: Junior Member,Posts: 413,Joined: Mar 2007,,"Welp, a teaser to whats coming ourway if we voted them in.More censorship, less education."
Protoculture,"  Jul 19 2017, 01:14 PM",Enthusiast,Group: Senior Member,Posts: 807,Joined: Oct 2004,From: MARS BASE,Kau selow machiem siput vavi ....https://forum.lowyat.net/topic/4364053
ashestoashes,"  Jul 19 2017, 01:15 PM",New Member,Group: Junior Member,Posts: 26,Joined: May 2009,,they're from pakatan. of course we will vote them    you want us to vote BN instead?
smallcrab,"  Jul 19 2017, 01:16 PM",Getting Started,Group: Junior Member,Posts: 82,Joined: Jul 2007,From: Puchong,PAS disease spread to Amanah
kopakabana,"  Jul 19 2017, 01:16 PM",New Member,Group: New Member,Posts: 1,Joined: Aug 2012,,Lagu ni mmg patut kena banned pun. Bukan sedap mana. Runsing ja aku dengaq. Baik dengar nujabes. Chill je music dia
cikalakacikaci,"  Jul 19 2017, 01:27 PM",Getting Started,Group: Junior Member,Posts: 69,Joined: Jun 2013,From: kl.klang.,dah abisaa la huhuuii
HaiiSuan,"  Jul 19 2017, 01:41 PM",New Member,Group: New Member,Posts: 3,Joined: Sep 2015,,is ok. ayam pokai also huhu
StationMonkey,"  Jul 19 2017, 01:46 PM",New Member,Group: Junior Member,Posts: 15,Joined: Sep 2009,From: Border of Fantasy,Fuyoooooo you know nujabes. Terbaik sehhhh
GibeDeMuny,"  Jul 19 2017, 01:49 PM",New Member,Group: Junior Member,Posts: 12,Joined: Nov 2016,,ban all pop song terus
J1g54w,"  Jul 19 2017, 01:51 PM",Getting Started,Group: Junior Member,Posts: 85,Joined: Jul 2015,,"wait. she mentioned that many youngsters are singing it without understanding the lyrics, so why she explain the lyrics? please ban her instead."
ymc2303,"  Jul 19 2017, 01:53 PM",Getting Started,Group: Junior Member,Posts: 51,Joined: Oct 2009,From: Kuala Lumpur,apa sarahan lagu?
