Topic title: BN will end their governing day after najib reign,"Topic posted on: 12 Jun 2017, 10:45:00",Topic link: https://forum.lowyat.net/topic/4322347,"Topic scraped on: 02 Aug 2017, 03:05:04",
username,date,avatar_title,group,post_count,join_date,from,text
Haven Lunch,20170612,New Member,Group: Junior Member,Posts: 5,201509,,"1. No more ableble candidate2. Najib dun like mahathir will mastermind behindSo, appreciate what we have now before we go downhill with opposition."
0168257061,20170612,10k Club,Group: Senior Member,"Posts: 14,183",200707,From: Tongshan,Haven lunch go lunch la cibal
doczane,20170612,Getting Started,Group: Junior Member,Posts: 63,200811,From: Shah Alam,Opposition states giving 2.5 month bonus raya. Ableable gomen giving rm500. Bercukurlah
vakoo,20170612,New Member,Group: Junior Member,Posts: 14,200805,,What the fark are u talking about is cibai
Haven Lunch,20170612,New Member,Group: Junior Member,Posts: 5,201509,,Janganla I dun eat cheese pie so early
M4A1,20170612,[*#^?SONE?^#],Group: Senior Member,"Posts: 1,171",200508,,English please?
rempit_mastarace,20170612,New Member,Group: Junior Member,Posts: 32,201506,,u still have that komedi raja lawak..
joe_star,20170612,Serving the Servants,Group: Senior Member,"Posts: 1,457",200703,,"You tell me who now in oppo able?1. Anwar - in jail, many meleis convinced he ghey2. Mydin - ????3. Mamak - too old4. Mamak jr - really? 5. Azmin ali, razifi pandan, lge, lks - mimpi jer"
natamhanjing,20170612,Getting Started,Group: Junior Member,Posts: 69,200907,,Oppo give 5 x more deda than BN. ?
Jasonist,20170612,gegegegege,Group: Senior Member,"Posts: 1,103",200605,From: Malaysia,janji ada br1m.. sumpah tak kesah
jacckl,20170612,New Member,Group: Junior Member,Posts: 49,201211,,agent hadi awang also oppo..oh wai~
zhou.xingxing,20170612,jinnyhngh! :3,Group: Senior Member,"Posts: 1,202",201408,From: Soviet Sarawak - Dum Spiro Spero,cukur najib here to help us.
