Topic title: Latest Uturn  Zero gst ,"Topic posted on: 25 Apr 2017, 13:13:00",Topic link: https://forum.lowyat.net/topic/4274554,"Topic scraped on: 02 Aug 2017, 03:13:46",
username,date,avatar_title,group,post_count,join_date,from,text
lepo,20170425,Casual,Group: Junior Member,Posts: 330,200607,,Mana satu betul nie? Gst 0% = no gst?
fantasy1989,20170425,Microsoft LUMIA,Group: Senior Member,"Posts: 3,847",200805,,cukur
darosha,20170425,Casual,Group: Junior Member,Posts: 382,200301,"From: UM, KL, PJ, 14",lol bs
sheffbatik,20170425,New Member,Group: Junior Member,Posts: 15,200908,,U turn budaya kita
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,"Don't know what's the problem.  PH wants to reduce GST.  Whether they can do it remains to be seen.But one thing is for sure, BN will continue to have GST.  So, pick which one?  Choice is clear."
teehk_tee,20170425,#crushingit ?,Group: Senior Member,"Posts: 5,201",200504,From: KUL/BKK/HKG/JKT,think the people have adjusted to GST.it's time to fight another demon.
KoChun,20170425,On my way,Group: Senior Member,Posts: 688,201402,,"BN will pay you so you can afford cost of living PH will talk only then hope to reduce GST So, pick which one?  Choice is clear.  But result will vary  LOL"
Jv8888,20170425,New Member,Group: Junior Member,Posts: 46,201305,,"How BN pay me? through BR1M? PH don't have the power to do shit as long as they still remain as Oppo. At least give a chance to PH to rule once, if they do shit, then vote back BN, but by that time, better migrate, cos both parties also sux to max."
C-Fu,20170425,Enthusiast,Group: Senior Member,Posts: 801,200504,"From: Brisbane, QLD, Ostolia","duluabolish GSTnow""zero GST""but not remove GST edipoliticians what. first u-turn was when they recently decided not to remove GST and re-establish SST. 2nd u-turn is this."
G-CooL^_^,20170425,Getting Started,Group: Junior Member,Posts: 140,200301,From: Kuala Lumpur,Both also same shit.So just let penang and selangor continue with PH
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,I didn't receive much from BN.  The small reduction in income tax rate doesn't cover what I have to pay extra because of GST.
ikankering,20170425,New Member,Group: Newbie,Posts: 3,201701,,cukur.
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,Ph seems to be not sure on what they want to doAbolish gst Then lower rateNow 0%So many flip flopAt least gov committed to its 6%
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,"Abolish ke, zero gst ke, main thing is no need to pay lor."
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,LOL  You make it sound like it is a good thing.
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,Is it better than flip flop and constant u turn? Yes
G-CooL^_^,20170425,Getting Started,Group: Junior Member,Posts: 140,200301,From: Kuala Lumpur,No need argue.Both same shit
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,Totally agree
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,"Not sure it is  a flip-flop.  Maybe just a slip of the tongue or mind.  Zero GST, no GST, main thing no need to pay GST lor.  But if you rather to keep paying, what can I say?"
petra34,20170425,Getting Started,Group: Junior Member,Posts: 50,201104,,retail price * 0/100 = ?????????come on yioowowwwww......the clan who created '0'..
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,Please be more discerning.  There are all kinds of shit.
yhtan,20170425,Look at all my stars!!,Group: Senior Member,"Posts: 7,987",200509,From: lolyat,RM40bil tax revenue lossmy question how to cover back this hole? by saving of where?
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,"Eh. Just yesterday they said""lower rate""Lower rate is not ""not paying"""
upcars,20170425,New Member,Group: Newbie,Posts: 3,201702,,tol blum turun bro
petang makan maggi,20170425,New Member,Group: Junior Member,Posts: 32,201703,,"Not, before they prove to me they can have a clear stance on decisions, I'm not buying whatever they coming up next.If I need a lalang, I rather choose KJ, at least he is relevant, and also dark, macho & sejati."
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,Betul. Thats why i vote oppo since last 2 ge
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,"Someone didn't get the latest memo.  Anyway, lower, zero, no GST are all better that confirmed 6% GST."
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,"Wow. That's being a lalang.  Anyway, up to you lor, who you want to vote for."
petra34,20170425,Getting Started,Group: Junior Member,Posts: 50,201104,,creative trooper but still spotted
:3mushy:3,20170425,<--~(--+<[o]>+--)~-->,Group: Senior Member,"Posts: 4,507",200804,,Shield on!
Lyu,20170425,Getting Started,Group: Junior Member,Posts: 157,201501,,Y so bodo?Can't stay firm
Einjahr,20170425,New Member,Group: Junior Member,Posts: 14,201012,,"If they wanna introduce ZERO GST then why bother having GST at all? Opposition being brainless for the sake of populism, they really think people are that stupid?"
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,"Hence """" flip flop""Not getting latest memo also can give statement to press? Is that how a competent organisation should work?"
atreyuangel,20170425,Casual,Group: Junior Member,Posts: 384,200706,"From: 3°50'**.**""N - 103°16'**.**""E",colanfirm ka can still reduce price?somehow remind me of thisyAQDaI2n52I
darthboyzzee,20170425,New Member,Group: Junior Member,Posts: 42,201502,,
seather,20170425,xXxXxXxXx,Group: Senior Member,"Posts: 1,042",200411,,"we sud make it a culture for political parties/coalitions to have an election manifesto before a GE... but not with vague visions like reduce corruption, increase income, etc etc..instead it sud be with concrete goals.. what they plan to achieve in 100 days/6 months/one year/within the term...otherwise, after GE, all excuses come out together with u turns.."
:3mushy:3,20170425,<--~(--+<[o]>+--)~-->,Group: Senior Member,"Posts: 4,507",200804,,"Reminded me of the chicken wing case in Sabah, Customs State Director wasn't in line with Director General."
xcxa23,20170425,Enthusiast,Group: Senior Member,Posts: 796,201011,,https://forum.lowyat.net/index.php?showtopic=4271912&hl=1MDB debt US1.2 billion end of this yearAnother possible 3.5usd billionSo how?
takadanicklagi,20170425,New Member,Group: Junior Member,Posts: 37,201508,,They can flip flop all they want. But gist is anything lower than 6%.
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,BetulPh is becoming very similar to bn
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,If they can flip flopIt also possible the rate to go higher than 6%
C-Fu,20170425,Enthusiast,Group: Senior Member,Posts: 801,200504,"From: Brisbane, QLD, Ostolia","you of all people should know better than to trust politician's double-speak. zero gst can also mean 6% VAT, or 6% HST because it's more ""harmony""."
upcars,20170425,New Member,Group: Newbie,Posts: 3,201702,,"1 tol vs 100 tol, lu tau matematik ka ?i remember asking u last time for the algorithm to count the average of the petrol pump prices. u gave me gibberish and were and still are unable to count. probably u should relax and enjoy your a9 and stop posting."
xcxa23,20170425,Enthusiast,Group: Senior Member,Posts: 796,201011,,Toll tu only affect pg pplGST affected whole msiaPetrol Naik affect whole msiaTax kereta Naik affect whole msiaSo lge tu cuma budak kecikAlso Ini kes macam mane?1MDB debt US1.2 billion end of this yearhttp://www.thestar.com.my/business/busines...over-1mdb-debt/Salah lge?
seather,20170425,xXxXxXxXx,Group: Senior Member,"Posts: 1,042",200411,,that one under federal kan? built under a private concession  not his fault the toll increase... he cant take over too if the company refuse to sell..his mistake? kasi cheque to the voters he knows well we can't cash... voters sud be wiser in the next GE and ask more questions when our politicians promise something...
ZforZebra,20170425,Getting Started,Group: Junior Member,Posts: 72,201012,,yay change gst rate. then got project for finance IT
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,"Not a flip flop lah.  It is a small matter.  Up to you if you want to dismiss them entirely over that. Meanwhile, there are far bigger fish to fry."
siaoand1,20170425,Getting Started,Group: Junior Member,Posts: 164,201010,,if GST abolish then debt 1mdb who tanggung?
Einjahr,20170425,New Member,Group: Junior Member,Posts: 14,201012,,okay guys lets just ignore an economic policy that affects everyone's everyday life and focus on frying big fish who cares about the country right?
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,Yes. Of course i will dismiss them over thatThey suppose to be different than bnBetter than bnNo a miniature version of unfunded bn
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,Huh?  Apa tu?  We have VAT here?  HST?  I only really faham GST.
SKY233,20170425,u x sukak u keluar,Group: Senior Member,Posts: 643,200807,From: :hehe:,lppl
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,LOL  You took it literally?  Really? Fine.  Make sure it is red herrings okie?
:3mushy:3,20170425,<--~(--+<[o]>+--)~-->,Group: Senior Member,"Posts: 4,507",200804,,"Anything lower (if) than 6%? Let's try 5% then.Tell me honestly, will that 1% have a serious impact on the way you live your life? Will that 1% make you recalculate or reconsider your spending budget? To me, PH (to be more specific in this case, PKR) is just playing rhetoric. They need to be seen as firm with their notion and can't afford to be careless anymore."
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,Go ahead.  You set your standards way up there but yet you want to vote for the other side.
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,Everything is a red herring to youNobody can say nothing to ph if u can have ur way
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,That 1MDB money went somewhere.  How about whoever are the recipients tanggung?
Einjahr,20170425,New Member,Group: Junior Member,Posts: 14,201012,,whats the difference between abolishing GST and Zero GST? why PR insist on having GST when you wanna zero-rate it? Does it make sense?
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,"I vote twice for oppo. And will vote for them again in next geBut doesnt mean i must turn a blind eye when they fuk up or even worse, like now, Becoming the thing i hate and the reason why i vote them in the first place"
and85rew,20170425,Red Devil,Group: Senior Member,Posts: 646,200605,From: Kuching,GST at 3-4% will be awesome
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,Eh?  I was just having a funny exchange with the other guy.  Why so serious?Anyone can say anything against PH.  I can also say anything to counter what they say.  Don't make me sound so oppressive lah.
Einjahr,20170425,New Member,Group: Junior Member,Posts: 14,201012,,Some peeps here worship PR like Tuhandeswai die-die also wanna defend wahahah
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,"I vote twice for oppo. And will vote for them again in next geBut doesnt mean i must turn a blind eye when they fuk up or even worse, like now, Becoming the thing i hate. Removing bn is the reason why i vote them in the first place"
joe_mamak,20170425,Casual,Group: Junior Member,Posts: 333,200612,,"Got to ask her.  Like I said, main thing is no need to pay lah.  You not happy with that?  You want to split hairs with her over that, go ahead lor.  Can join the other guy."
Einjahr,20170425,New Member,Group: Junior Member,Posts: 14,201012,,Even this guy got more brains than the entire opposition and their lame fanboys
amon_meiz,20170425,On my way,Group: Senior Member,Posts: 666,200901,,"I keep observing himWanna see when will he not defend phWhen will he at least slap ph wrist""ok. That is wrong ph""One day. One day that moment will come"
Einjahr,20170425,New Member,Group: Junior Member,Posts: 14,201012,,"Democracy is not about being a shoeshine boy, dont you  know that?"
xcxa23,20170425,Enthusiast,Group: Senior Member,Posts: 796,201011,,Perhaps due to thishttp://www.thestar.com.my/business/busines...over-1mdb-debt/Total debt 1.2 billion usd and possibly 3.5 billion usdHow to pay back?
