Topic title: Naib Ketua UMNO Bahagian Di johor bergelar datuk,"Topic posted on: 28 Mar 2017, 16:56:00",Topic link: https://forum.lowyat.net/topic/4240390,"Topic scraped on: 02 Aug 2017, 03:20:40",
username,date,avatar_title,group,post_count,join_date,from,text
soowky,20170328,New Member,Group: Junior Member,Posts: 10,200907,From: /kay/,"Pemimpin politik kantoi ambil syabuMelaka: Seorang pemimpin politik di Johor bergelar Datuk, mengaku tidak bersalah di Mahkamah Majistret, di sini, pagi tadi, atas tuduhan menggunakan dadah jenis syabu Ogos tahun lalu.Tertuduh Mohamed Mustafa Abdul Kadir, 57, membuat pengakuan itu di hadapan Majistret Mohd Firdaus Saleh selepas pertuduhan terhadapnya dibacakan jurubahasa.Mengikut pertuduhan, tertuduh yang juga Naib Ketua UMNO Bahagian di Johor itu, didakwa menggunakan dadah jenis Methamphetamine pada jam 6 petang, 1 Ogos 2016 di cawangan Narkotik Ibu Pejabat Polis Kontinjen (IPK) Melaka.Justeru, tertuduh didakwa melakukan kesalahan mengikut Seksyen 15(1)(a) Akta Dadah Berbahaya 1952 dan boleh dihukum mengikut Seksyen 15(1)(b) dibaca bersama Seksyen 38B akta yang sama.Sabit kesalahan boleh di hukum penjara hingga dua tahun, atau denda hingga RM5,000 atau kedua-dua sekali dan perintah pengawasan hingga tiga tahun.Pendakwaan dikendalikan Timbalan Pendakwa Raya Syazreen Nadia Saaban, mencadangkan jaminan RM4,000.Bagaimanapun Peguam Bela Salmi Hamdan Sabran yang mewakili tertuduh merayu jaminan dikurangkan dengan alasan tertuduh memberikan kerjasama sepanjang siasatan.Selepas mendengar rayuan kedua-dua pihak, Mohd Firdaus menawarkan jaminan RM2,000 dengan seorang penjamin dan menetapkan 27 April depan untuk sebutan semula kes dan serahan dokumen.sos"
AllnGap,20170328,[ Modding with Passion(tm) ],Group: Senior Member,"Posts: 3,735",200301,From: Penangites,melayu pun perlukan jurubahasa ?APA lanjiao
darthboyzzee,20170328,New Member,Group: Junior Member,Posts: 42,201502,,Jawatan naib ketua umno bahagian takde makne nye pun. Aku kalau ada duit tanding pun memang dapat.
azhan82,20170328,Getting Started,Group: Junior Member,Posts: 240,201505,From: Klang Valley,Naib Ketua UMNO BahagianBijan like weed smoking Ketua2 bahagian + timbalan2/naib2 merekalel
Timemuffin,20170328,Getting Started,Group: Junior Member,Posts: 84,201107,,what is syabu again?is it coke or meth?
JokerNymous,20170328,Getting Started,Group: Junior Member,Posts: 196,201610,,najib smoke weed others smoke his weed.
amxpayne67,20170328,The Coon,Group: Senior Member,Posts: 683,201003,From: Puchong Extreme,That is the formality of the court liaodun simply bash the SOP
herojack41,20170328,Master Of Trouble Maker,Group: Senior Member,"Posts: 5,404",200711,From: A Place Where God And Master Of TroubleMaker Exist,Indon ? Sometimes some only understand indon accent
hollyweed,20170328,New Member,Group: Junior Member,Posts: 19,201505,,SOP la pandai
hollyweed,20170328,New Member,Group: Junior Member,Posts: 19,201505,,its not even red.
Toyoi,20170328,New Member,Group: Junior Member,Posts: 7,201302,From: ToyoiLand,ayat2 burung ostrich...
C-Fu,20170328,Enthusiast,Group: Senior Member,Posts: 801,200504,"From: Brisbane, QLD, Ostolia",https://www.facebook.com/mohamedmustafa.abdulkadirPahang again
desmond2020,20170328,Getting Started,Group: Junior Member,Posts: 280,200506,,Haha sop your footIf Chinese tak habis habis cakap kenapa duduk Malaysia tak Tahu BMHypocrite bunch
DarkAeon,20170328,Casual,Group: Junior Member,Posts: 452,201011,,jilaka duduk lama kat mehresia masih taktau bahasaoh wait
stupiak07,20170328,Getting Started,Group: Junior Member,Posts: 214,200710,"From: broken heart land, single forever~","He deserve it, last time youth wing he just like that ikan bakar"
NeoMnemonic,20170328,On my way,Group: Senior Member,Posts: 627,200806,,"manyak stress, rokok pun tarak power."
quartre88,20170328,Getting Started,Group: Junior Member,Posts: 95,200702,From: Bukit Padang Mental Hospital,kesian tada orang englightensyabu = icesyabu syabu = japonis thin sliced meat stimbotsyabu syabu babeh = ice ice baby
craxors,20170328,Regular,Group: Senior Member,"Posts: 1,121",200712,,die nak try ke apa... buat kat cawangan narkotik....
Matrix,20170328,King of Char Siew!,Group: Senior Member,"Posts: 14,991",200301,From: Damansara Jaya/Bandar Utama,There is no law saying Dato cannot take weed!!!!  All you have to do is pay the fine and go to jail! Everyone is entitled!!
MsGaijin,20170328,New Member,Group: Junior Member,Posts: 29,200812,,"La, Richard~ you dah tau itu SOP pun still buat-buat tak tahu? Hipokrit gila~ eh Richardhttps://www.bharian.com.my/node/263707http://www.hmetro.com.my/node/216814http://www.bharian.com.my/node/263608http://www.malaysiakini.com/news/377228"
