Topic title: Rafizi  SPRM ada bukti orang rapat dengan PAS,"Topic posted on: 07 Apr 2017, 11:33:00",Topic link: https://forum.lowyat.net/topic/4253639,"Topic scraped on: 02 Aug 2017, 03:18:36",
username,date,avatar_title,group,post_count,join_date,from,text
joe_mamak,20170407,Casual,Group: Junior Member,Posts: 333,200612,,"http://www.malaysiakini.com/news/378341Rafizi: SPRM ada bukti orang rapat dengan PAS dapat duit Najib7 April 2017ULASAN l Saya sedia maklum jawapan rasmi Setiausaha Agung PAS, Datuk Takiyuddin Hassan kepada kenyataan saya mengenai dana berkaitan 1MDB yang dipindahkan dan sampai kepada seorang tokoh yang rapat dengan pimpinan PAS sekarang.Beliau menyeru supaya saya menyerahkan bukti yang saya ada kepada SPRM supaya SPRM boleh segera menyiasat.Saya ingin memaklumkan kepada rakyat bahawa SPRM sudah pun menyiasat aliran dana dari akaun-akaun yang disiasat berhubung dana 1MDB yang dipindahkan ke akaun peribadi Datuk Seri Najib Razak.Dari siasatan itu, satu aliran dikesan sampai kepada tokoh yang rapat dengan pimpinan PAS itu.Oleh itu, tidak timbul soal segera menyerahkan bukti kepada SPRM seperti yang dinyatakan oleh Takiyuddin itu.Namun, saya akan mendedahkan nama tokoh tersebut dalam masa beberapa minggu ini dan selepas itu, saya akan membuat laporan SPRM supaya SPRM dapat merujuk kembali kepada kertas siasatannya sendiri.Setelah saya menamakan tokoh tersebut, ia akan menjadi ujian besar kepada Umno dan PAS seperti berikut:    Pimpinan Umno akan bergelut sekali lagi dengan isu campur tangan dalam pentadbiran keadilan negara sekiranya Peguam Negara sekali lagi menutup kes walaupun kertas siasatan telah selesai dan bukti telah dikumpul oleh SPRM;    Pimpinan PAS di segenap peringkat perlu menyemak sama ada mereka pernah sekali-kali menerima bantuan kewangan, derma, infaq atau dana (dalam apa jua bentuk dan bagi apa jua tujuan) dari tokoh yang saya namakan itu kerana ada kemungkinan besar ia dana dari wang rakyat yang dibelanjakan melalui 1MDB. Sebagai sebuah parti yang mengaku mengangkat Islam, setiap pemimpin PAS perlu lebih teliti dari semua parti lain mengenai asal usul sumber kewangan mereka untuk mengelakkan sumber yang disifatkan syubhah (diragui).Saya pada mulanya tidak berniat untuk membawa isu ini tetapi episod di Parlimen semalam mengesahkan bagaimana isu penambahbaikan mahkamah syariah telah dimainkan lebih dari setahun demi memberi ruang bernafas kepada perdana menteri.Setelah ditangguhkan tiga kali, jelas bahawa isu yang dibawa oleh PAS melalui rang undang-undang persendirian untuk meminda Akta 355 (RUU355) akan terus dijadikan umpan oleh Najib.Sementara saya bersedia untuk berbahas sepenuhnya dan memberikan pandangan bagaimana cara terbaik menambahbaik mahkamah syariah, persetujuan di luar dewan di antara Najib dan PAS (seperti yang disahkan oleh Datuk Seri S Subramaniam, presiden MIC bahawa keputusan itu telah dipersetujui lebih awal di Majlis Tertinggi BN) menunjukkan Najib tidak berniat pun untuk menambahbaik mahkamah syariah.Isu RUU355 telah dijadikan umpan untuk memastikan PAS kekal berkecuali sebagai blok ketiga dan tidak bersuara dalam isu-isu penting seperti 1MDB.Jika Parlimen bersidang untuk Belanjawan 2018 dalam bulan Oktober, saya yakin PAS sekali lagi akan berkecuali semasa pengundian belanjawan kerana bimbang akan menjejaskan persefahamannya dengan Najib yang berkisar mengenai RUU355.Oleh itu, selagi polemik isu RUU355 ini tidak diselesaikan, selagi itulah kelebihan berada di tangan Najib untuk bermuslihat politik dari semasa ke semasa dengan menggunakan PAS.Setelah saya bersangka baik lebih setahun dan berharap agar RUU355 ini dapat dibahaskan sama seperti semua rang undang-undang yang lain, saya yakin segala yang berlaku di Parlimen, bila diambil kira pula soal dana 1MDB yang mengalir ke tokoh yang rapat dengan pimpinan PAS, mewajarkan saya memutuskan bahawa PAS akan terus “dipegang” Najib selagi isu RUU355 ini dibenarkan berpanjangan.Oleh sebab itulah, saya berpandangan adalah menjadi tanggungjawab saya berdepan terus dengan PAS dan Umno sekaligus mengenai kedua-dua isu ini supaya rakyat boleh kembali kepada isu yang paling penting iaitu kebajikan rakyat yang terlalu terbeban dengan pelbagai kenaikan harga barang, peluang pekerjaan yang sempit dan gaji yang berkurangan.RAFIZI RAMLI adalah ahli parlimen Pandan dan juga naib presiden PKR.Ulasan ini adalah pendapat peribadi penulis dan tidak semestinya menceminkan pendirian rasmi Malaysiakini."
Big Balls Jackson,20170407,New Member,Group: Junior Member,Posts: 7,201402,,"got evidence why not just reveal , stop beating around the bush you burger eating liar"
MustyBalls92,20170407,Getting Started,Group: Junior Member,Posts: 103,201505,,Haha. Why not big blow before this?Why wait till RUU355?Hahahhahahahahahahahhahahahhaha
MonsterPips,20170407,Casual,Group: Junior Member,Posts: 320,201306,,Inb4 saya bergurau saja
joe_mamak,20170407,Casual,Group: Junior Member,Posts: 333,200612,,"His style.  Sometimes I am fine with it.  But this time, I say just expose lah.  Don't drag it out."
MR_alien,20170407,Mr.Alien on the loss,Group: Senior Member,"Posts: 2,021",200710,From: everywhere in sabah,its a trapwhoever butthurt thn kena umpan lah
mousqy,20170407,Casual,Group: Junior Member,Posts: 492,200808,,aye aye i agree RUU is just a chess piece you think najis beriya nak kasi jalan
EarendurFefalas,20170407,Getting Started,Group: Junior Member,Posts: 88,201209,,"tapi rafizi yang kata, so semua nya adalah fitnah selagi tiada bukti kukuh"
ahcab,20170407,New Member,Group: Junior Member,Posts: 15,201007,,so when this guy nak masuk jail?
AyamBannedTwice,20170407,Getting Started,Group: Junior Member,Posts: 55,201502,,"Sembang macam anwarEarly 2000's""Saya ada bukti, berjuta2 duit diangkut keluar daripada malaysia oleh pemimpin zalim..""2017 - still nothing"
