Topic title: Pakatan tak mampu tumbang BN  kata PAS,"Topic posted on: 07 May 2017, 18:28:00",Topic link: https://forum.lowyat.net/topic/4283760,"Topic scraped on: 02 Aug 2017, 03:11:13",
username,date,avatar_title,group,post_count,join_date,from,text
joe_mamak,20170507,Casual,Group: Junior Member,Posts: 333,200612,,"http://www.freemalaysiatoday.com/category/...ng-bn-kata-pas/Pakatan tak mampu tumbang BN, kata PASFMT Reporters | May 7, 2017Ahmad yang juga Menteri Besar Kelantan berkata, pihaknya tidak bimbang dengan Pakatan Harapan, sebaliknya yakin PAS mampu menghadapi pilihan raya dengan lebih kuat.PETALING JAYA: PAS menolak andaian Pakatan Harapan mampu menumbangkan kerajaan Barisan Nasional (BN) dalam Pilihan Raya Umum ke-14 (PRU14).Timbalan Mursyidul Am, Datuk Ahmad Yakob berkata, setakat ini tiada fakta kukuh yang menunjukkan gabungan DAP, PKR, Amanah dan Parti Pribumi Bersatu Malaysia (PPBM) akan menang dalam PRU 14.Dipetik Utusan Online, Ahmad yang juga Menteri Besar Kelantan berkata, pihaknya tidak bimbang dengan Pakatan Harapan, malah sebaliknya yakin PAS mampu menghadapi pilihan raya dengan lebih kuat.“Tidak ada ramalan pun mengatakan bahawa Pakatan Harapan akan menang. Kita lihat tiada fakta boleh menunjukkan DAP dan Pakatan Harapan akan berjaya seperti parti-parti lain,” kata beliau selepas Seminar Ahli Majlis dan Penyampaian Watikah Pelantikan Ahli Majlis Pihak Berkuasa Tempatan (PBT) negeri Kelantan di Kota Bahru, hari ini.Muktamar PAS minggu lalu meluluskan usul untuk memutuskan kerjasama politik dengan PKR selepas mengambil langkah yang sama membabitkan DAP 2 tahun lalu.PAS juga mengambil pendirian tidak mahu menjalin kerjasama dengan PPBM dan Amanah. Parti itu mahu bertindak sebagai blog ke-3 dalam PRU14.Bulan lalu, PAS mengulangi pendirian parti itu tidak akan sesekali menyertai Pakatan Harapan.Timbalan Presidennya, Datuk Tuan Ibrahim Tuan Man berkata, PAS juga tidak akan mengadakan sebarang kerjasama dengan DAP dan Amanah.Berdasarkan pendirian itu, Tuan Ibrahim berkata, PAS akan terus mara dan memperkukuhkan parti sebagai blok ke-3."
acbc,20170507,Look at all my stars!!,Group: Senior Member,"Posts: 5,124",200301,,Yes. PH still too weak.
~Sherlock~,20170507,New Member,Group: Junior Member,Posts: 39,201010,,tak mampu tumbang sebab PAS bodo mau contest 3 penjuru.
silent_stalker,20170507,Enthusiast,Group: Senior Member,Posts: 820,201204,,Tapi PAS selangor still work together with ph. Bla bla bla at the end of the day its all about money n ppwer
Super Saiya,20170507,Getting Started,Group: Junior Member,Posts: 274,201202,,ingatkan PH tak kisah PAS nak bertanding 3 penjuru
joe_mamak,20170507,Casual,Group: Junior Member,Posts: 333,200612,,But Pakatan at least desire to tumbang BN.  PAS?
ikankering,20170507,New Member,Group: Newbie,Posts: 3,201701,,agree.why support opp waste time.
kaffra,20170507,On my way,Group: Senior Member,Posts: 602,200410,From: Deutschland,theres little reason for them replace an islamic friendly govt with one with DAP inside. they already know what to expect with Dap & pkr from PR days
joe_mamak,20170507,Casual,Group: Junior Member,Posts: 333,200612,,"2008, 2013 they did want to replace BN.  They were even ready to work with DAP and PKR for that.  How come now they are playing a different tune?  Heck, even in 1998."
IMORTALfatahL2401,20170507,New Member,Group: Junior Member,Posts: 27,201305,,ya lor same bodoh as pkr and Dap 3 way contest during sarawak election
