Topic title: 情人橋餐廳被強拆背後的真相 4：歐陽捍華混淆視聽、分裂村人；“包租婆” 抹黑被戳破
username,date,text
一燈大師,20170626,"欧阳捍华混淆视听、分裂丹村人：两大议题、十点声明雪邦马华在与涉嫌的餐馆业者查证，并且了解证据后，对于代表雪州政府的行政议员欧阳捍华前来巡视丹村两家被强拆老店遗址，却对人不对事的发表涉嫌混淆公众视听言论，企图分裂丹村人乡情一事，发表以下声明以正视听，避免丹村人遭唆使而破坏地方和睦，也避免外界人士被误导。有关声明如下：议题（一）欧阳捍华借“包租婆”言论冯京当马良，与当地行动党里应外合二度伤害餐馆业者声明（1）：欧阳捍华指包租婆不应该有美食中心的营业执照，实际上真正的“包租婆”就是出现在欧阳捍华记者会现场的谢丽芳，因为她是在2014年12月之后，就没有参与餐馆营运，每个月只是领取经营餐馆的二叔（丈夫的二弟）3200令吉，当作租借临时地契使用权，在情义上，这3200令吉也是情人桥海鲜餐馆的真正营运者代不幸早逝的哥哥照顾嫂嫂，给她做生活津贴。声明（2）：欧阳捍华如果那么不屑“包租婆”，为何会允许经由当地行动党唆使和游说，自2014年杪开始就是名副其实的“包租婆”谢丽芳，并在餐馆真正营运者不知情之下，现身其记者会，而欧阳捍华还亲自接纳所提呈的经营执照申请，言行不一？这些做法都破坏了谢丽芳与先夫家人的关系，为餐馆业者造成二度伤害。声明（3）：至于在欧阳捍华的“包租婆”言论中被直接点名的李丽欣，过去就海洋餐馆支付临时地契使用权的费用分文未收，一心只想减轻身为餐馆营运者的家人负担，尤其让其他在餐馆里谋生的兄弟得到照顾。李丽欣和餐馆经营者血浓于水，充分体现手足情深，一家人与餐馆命运连成一线，“包租婆”之说根本无法成立，欧阳捍华更不应该捏造事实破坏重情重义的李丽芳形象。声明（4）：我们呼吁欧阳捍华和行动党不要再混淆视听、颠倒是非，高抬贵手停止继续对人不对事，在阻断餐馆业者生计之后还要破坏其形象，一再伤害、赶尽杀绝餐馆业者。他们毕竟只是为求三餐温饱，让员工得以养家活儿，并把传承多年的味道带给食客，仅此而已的小商家。业者被迫牺牲权益，在强权之下妥协，接受从州政府大块饼干中掉下来的饼干碎，我们深表同情但也无可奈何，毕竟我们与业者一样力量单薄，因为我们在雪州连州议会庄严的殿堂都进不了，无法在更高层次据理力争。无论如何，我们依然会与业者同在，给予所需的协助。声明（5）：我们呼吁欧阳捍华和雪州政府不要再有莫名其妙、自相矛盾的标准，或是在处事过程中没有标准，既然欧阳捍华在记者会上公然帮助他所不屑的真正“包租婆”，那么他也没有理由刁难跟餐馆经营者血脉相连共进退的李丽欣，因此，我们促请欧阳捍华拿出专业问政的精神，展示雪州成熟的行政体系，停止抹黑李丽欣和业者，并在李丽欣和海洋餐馆提出执照申请时给予同等的待遇和协助。议题（二）藉混淆视听唆使渔民仇视餐馆业者，进而分裂当地人之嫌声明（6）：我们严厉指责欧阳捍华和行动党利用种种手段，不惜为雪州政府强拆情人桥两家餐馆自圆其说，企图掩饰他们欺压小商家的事实，包括连在法庭为捍卫自身和员工、家人，总数涉及超过百人生计的上诉机会都扼杀掉，迫不及待的拆除餐馆、赶尽杀绝。更甚的是，他在与丹村渔民巡视情人桥时，企图把情人桥重建工程和美化工程混为一谈，指餐馆阻碍情人桥重建工程，蓄意制造渔民和餐馆业者的对立和矛盾，以便转移视线。事实上，码头的重建在餐馆遭强拆前就已完成，阻碍之说由何说起？欧阳捍华不应利用渔民安全和生计无中生有，为餐馆业者套上不公平的莫须有罪名。声明（7）：码头重建与填海、美化工程中修建美食中心是两个不同的工程，两者个别由不同的承包商进行，而且也在情人桥的不同位置。餐馆业者从来没有反对码头重建工程，而被强拆的两家餐馆位置根本就没有阻挡到码头的重建，那也是雪州州务大臣原本于2016年1月动土的计划。让人遗憾的是，欧阳捍华在码头重建工程开展后打餐馆主意，千方百计要建造美食中心进而设法强拆餐馆，但是基于美食中心计划缺乏透明度，并且计划内容一变再变连带赔偿餐馆方案也反反复复，更没有任何一纸公文，一切只是口说无凭，加上计划的负面消息时有听闻，例如非法填海、没有做环境评估、美食中心只售卖清真食物，这叫业者如何冒着赔上百人生活的风险来配合该计划？声明（8）：业者根本就无心伤害渔民的利益，相反地，州政府如果那么重视渔民的生计，为何不依据最原先的工程安排，修建码头工程完成后即让渔民恢复出海捕鱼，反而是另外再提建造美食中心计划，拖延渔民恢复出海捕鱼的时间，还要涉及两家餐馆，节外生枝？声明（9）：美化工程里的美食中心是非必要性的，也没有涉及公共利益，雪州政府如果体恤民情，理应是设法把影响层面降至最低，让渔民早日出海捕鱼也不影响餐馆的营业，而不是复杂化事情又在推动新工程项目过程中遮遮掩掩，最后还把责任推卸在餐馆业者身上，为他们乱套罪名，制造渔民和业者之间的矛盾，大有唆使渔民仇视餐馆业者之嫌。声明（10）：雪州政府和位高权重的行政议员如此粗鲁的执政风格，我们担忧这会让人民产生“官字两个口”的负面印象，认为在面对强权尤其是雪州政府，百姓往往被逼低头屈服，有损全体从政者的形象，同时，也担忧这事件成为参考案例，引发更多类似事件涉及更多雪州子民，这难道不是公共利益吗？况且，为合理化所作所为而不惜分裂人民破坏社区和睦的歪风，绝不可助长下去。我们促请雪州政府把事实说清楚，不要有所隐瞒和混为一谈，停止蒙蔽渔民并且还餐馆业者一个公道，而不是一错再错，甚至任由这股歪风在雪州滋生。**********************************火箭歐陽捍華議員你不用出來解釋了。因為我們知道是前朝馬華的錯，廖中萊必須解釋。"
李国锋,20170626,"可怜的遭遇，家园被毁，还被诬赖，可怜可怜。"
leouy,20170626,"快拆掉那个和张剩纹一路的"
leouy,20170626,"哇老每月收rm3200，血浓于水"
一燈大師,20170626,"歐陽捍華沒文件，就連什麼 “包租婆” 也編出來模糊焦點。就算業主是包租婆又怎樣，業主還是業主，能站出來捍衛包租租客，就是好業主。"
一燈大師,20170626,"歐陽捍華為什麼要提 “包租婆” 來混淆視聽。難道自古以來，“包租婆” 都是給人不好的形象，所以容易被民眾先入為主，對業主產生厭惡感，形成唾罵聲浪？"
山野草夫,20170626,"在媒体，社交媒体，一来一往做么。大家一起上公堂，让法官作出判决啦。网民又不是判官，谁是谁非，就让法官依据各方所提供的资料作判决。"
thunder,20170626,"其实是判了的，但马华不服啊！希望可以再拖个三五年！"
一燈大師,20170626,"判一次就等於永遠的話，安華就不用上訴再上訴，被 8 個不同的法官在不同的法庭判肛交有罪了。"
leouy,20170626,"包租婆都是把自己屋租给人钱，或者租别人屋再包租也扯得上，说这个女人是包租婆实在有辱包租婆，也许欧阳嘴巴太好了，不说她是土霸，但这样又侮辱了包租婆三个字。"
